block,street_name,latitude,longitude,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
428,JURONG WEST AVE 1,1.35159913494275,103.725287626291,1.0,,3.0,1.0,,1.0,3.0,,4.0,3.0,,1.0,,,,,1.0,3.0,,1.0,2.0,1.0,,1.0,,,,,,1.0,,1.0,,,
428,CLEMENTI AVE 3,1.31251199063403,103.763268836507,2.0,3.0,9.0,5.0,3.0,12.0,8.0,5.0,10.0,18.0,12.0,9.0,6.0,12.0,11.0,4.0,3.0,5.0,2.0,8.0,3.0,4.0,4.0,,2.0,2.0,6.0,1.0,3.0,2.0,3.0,5.0,3.0,3.0,
428A,YISHUN AVE 11,1.42252779234304,103.847445232519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8.0,9.0,6.0,6.0,1.0
428B,YISHUN AVE 11,1.42207815400067,103.847233385196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,11.0,9.0,4.0,3.0,
429,ANG MO KIO AVE 3,1.36908945810879,103.853421470221,,2.0,,4.0,4.0,7.0,3.0,4.0,7.0,5.0,2.0,6.0,4.0,5.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,,3.0,3.0,1.0,2.0,1.0,2.0,
429,CHOA CHU KANG AVE 4,1.38274325486339,103.740135563152,,,,,,,,15.0,9.0,7.0,,3.0,4.0,4.0,1.0,5.0,1.0,2.0,2.0,6.0,4.0,2.0,1.0,,1.0,2.0,3.0,1.0,2.0,,1.0,1.0,3.0,3.0,
429,TAMPINES ST 41,1.35908571249754,103.949767162999,1.0,10.0,7.0,6.0,8.0,8.0,11.0,11.0,6.0,14.0,4.0,7.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,5.0,2.0,5.0,5.0,1.0,1.0,2.0,,,6.0,2.0,,4.0,3.0,2.0,2.0
429,WOODLANDS ST 41,1.42661684900236,103.772948569562,,,,,,,,,,,,61.0,16.0,5.0,4.0,9.0,5.0,7.0,5.0,5.0,11.0,6.0,9.0,3.0,,5.0,2.0,4.0,4.0,6.0,2.0,4.0,5.0,4.0,
429,PASIR RIS DR 6,1.37007368495955,103.956730877173,,,,,,11.0,14.0,6.0,7.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,,3.0,5.0,7.0,4.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,
429,HOUGANG AVE 6,1.37543488475805,103.893743438459,,,,,7.0,2.0,2.0,1.0,6.0,4.0,,1.0,3.0,,1.0,,,2.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,,2.0,1.0,2.0,1.0,,,,,
429,CLEMENTI AVE 3,1.31291218870833,103.762860973019,8.0,6.0,4.0,8.0,6.0,7.0,9.0,12.0,15.0,17.0,12.0,9.0,11.0,7.0,2.0,8.0,4.0,3.0,1.0,4.0,7.0,6.0,1.0,,5.0,5.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,1.0
429A,YISHUN AVE 11,1.42209731725454,103.849560369299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,16.0,13.0,10.0,4.0,
429B,YISHUN AVE 11,1.42171591948583,103.849243699301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,7.0,5.0,4.0,2.0,1.0
42A,SIMS DR,1.31666887543627,103.87609745599,,,,,,4.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,,,,,,,2.0,1.0,1.0,,,1.0,,1.0,,,,,1.0,,,
43,TEBAN GDNS RD,1.32110255874097,103.741674029792,,2.0,3.0,2.0,6.0,6.0,3.0,8.0,14.0,13.0,8.0,11.0,3.0,6.0,4.0,4.0,1.0,7.0,5.0,2.0,2.0,2.0,5.0,1.0,4.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,,2.0,1.0
43,BENDEMEER RD,1.32112499272339,103.865833285976,4.0,11.0,5.0,2.0,7.0,3.0,11.0,8.0,12.0,22.0,8.0,13.0,14.0,8.0,11.0,10.0,10.0,7.0,5.0,15.0,17.0,5.0,4.0,7.0,7.0,11.0,5.0,9.0,4.0,5.0,6.0,7.0,3.0,10.0,
43,BEDOK STH RD,1.32154128092743,103.94159328974,2.0,1.0,5.0,3.0,5.0,7.0,6.0,3.0,8.0,6.0,7.0,8.0,5.0,5.0,3.0,2.0,1.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,,1.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,1.0
43,CIRCUIT RD,1.32648228290475,103.885544901533,5.0,1.0,1.0,7.0,6.0,9.0,11.0,5.0,6.0,13.0,12.0,9.0,3.0,3.0,8.0,10.0,8.0,3.0,7.0,6.0,8.0,3.0,7.0,4.0,4.0,3.0,7.0,3.0,3.0,6.0,6.0,5.0,4.0,3.0,
43,TANGLIN HALT RD,1.29871092283085,103.798579967767,6.0,4.0,3.0,2.0,10.0,5.0,11.0,1.0,11.0,10.0,5.0,6.0,7.0,8.0,7.0,7.0,5.0,4.0,5.0,3.0,8.0,5.0,4.0,6.0,5.0,,,,,,,,,,
43,MARINE CRES,1.30551888091922,103.913021967404,2.0,1.0,2.0,6.0,8.0,6.0,6.0,12.0,5.0,6.0,6.0,3.0,6.0,3.0,3.0,5.0,5.0,6.0,1.0,2.0,3.0,2.0,2.0,4.0,,2.0,4.0,,3.0,1.0,,8.0,5.0,4.0,
43,TELOK BLANGAH RISE,1.27037951175817,103.823235972289,3.0,5.0,6.0,2.0,3.0,9.0,6.0,3.0,7.0,11.0,7.0,5.0,1.0,6.0,2.0,4.0,3.0,2.0,3.0,5.0,3.0,2.0,2.0,1.0,1.0,6.0,2.0,2.0,6.0,2.0,1.0,4.0,4.0,3.0,
43,LOR 5 TOA PAYOH,1.33590692345452,103.854314596382,,,,,,,,5.0,6.0,7.0,1.0,6.0,1.0,2.0,1.0,2.0,6.0,2.0,3.0,1.0,3.0,,2.0,,1.0,,,1.0,4.0,2.0,3.0,1.0,1.0,4.0,
43,CAMBRIDGE RD,1.31536302699793,103.849434501824,1.0,3.0,,2.0,2.0,2.0,3.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,,1.0,2.0,,1.0,2.0,1.0,2.0,2.0,,2.0,2.0,2.0,
43,JLN TIGA,1.30813368626525,103.884729523853,,,,,,,,,,,,,,,,,,,,,2.0,4.0,1.0,1.0,,1.0,1.0,,,2.0,3.0,2.0,1.0,,
43,SIMS DR,1.31716058404983,103.876582889534,,,,,2.0,3.0,6.0,1.0,3.0,4.0,1.0,1.0,5.0,1.0,,2.0,2.0,,2.0,1.0,,,1.0,,,1.0,,,2.0,,1.0,2.0,2.0,2.0,
43,CHAI CHEE ST,1.32834668503079,103.925654810377,7.0,5.0,7.0,8.0,10.0,7.0,10.0,9.0,17.0,11.0,7.0,7.0,9.0,6.0,1.0,4.0,4.0,1.0,,2.0,6.0,3.0,6.0,,5.0,3.0,3.0,2.0,2.0,2.0,,6.0,5.0,2.0,
43,LENGKOK BAHRU,1.28695540244628,103.811000756246,,3.0,,2.0,,1.0,6.0,1.0,,,,2.0,3.0,1.0,,3.0,1.0,,1.0,,,2.0,,,1.0,,,1.0,2.0,,,,2.0,,
430,ANG MO KIO AVE 3,1.36899287777803,103.85276134968,1.0,2.0,3.0,3.0,5.0,3.0,4.0,2.0,9.0,3.0,4.0,4.0,2.0,3.0,4.0,5.0,3.0,3.0,5.0,1.0,5.0,1.0,,3.0,,3.0,2.0,4.0,5.0,3.0,1.0,,4.0,,1.0
430,CHOA CHU KANG AVE 4,1.38391802750639,103.741090395244,,,,,,,,23.0,7.0,12.0,2.0,2.0,4.0,4.0,2.0,6.0,1.0,2.0,,2.0,3.0,,2.0,2.0,1.0,1.0,2.0,,4.0,3.0,,2.0,,,1.0
430,TAMPINES ST 41,1.3595525808054,103.950148194163,,8.0,3.0,6.0,8.0,8.0,7.0,6.0,4.0,8.0,2.0,5.0,12.0,2.0,,1.0,3.0,3.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,9.0,1.0,4.0,
430,HOUGANG AVE 6,1.375321061704,103.893261128732,,1.0,,,10.0,4.0,3.0,4.0,3.0,6.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,,1.0,,3.0,2.0,1.0,,,2.0,
430,JURONG WEST AVE 1,1.35195431139722,103.725622636589,4.0,1.0,4.0,4.0,2.0,5.0,9.0,11.0,11.0,9.0,9.0,3.0,4.0,4.0,5.0,6.0,3.0,2.0,5.0,1.0,4.0,3.0,5.0,2.0,,3.0,3.0,4.0,7.0,2.0,1.0,2.0,2.0,,
430,CLEMENTI AVE 3,1.31329277085707,103.762553042236,4.0,3.0,3.0,7.0,11.0,9.0,3.0,11.0,20.0,13.0,18.0,13.0,7.0,8.0,7.0,5.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,2.0,7.0,5.0,7.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0
430A,YISHUN AVE 11,1.42141170441532,103.848563744666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,13.0,14.0,5.0,5.0,1.0
430A,FERNVALE LINK,1.39387016239188,103.878517201425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,8.0,14.0,7.0,4.0,4.0,
430B,YISHUN AVE 11,1.42098709730836,103.848612654306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,11.0,10.0,3.0,2.0,
430B,FERNVALE LINK,1.39390769406306,103.8782232872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,11.0,6.0,3.0,7.0,3.0,1.0
430C,FERNVALE LINK,1.39458976282867,103.878281439779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,7.0,9.0,5.0,5.0,6.0,
430D,FERNVALE LINK,1.39482678070444,103.878003319945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,15.0,9.0,8.0,8.0,4.0,
431,CHOA CHU KANG AVE 4,1.38403775540865,103.741773099201,,,,,,,,15.0,10.0,9.0,4.0,2.0,5.0,3.0,3.0,2.0,2.0,6.0,1.0,5.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,,1.0,1.0,4.0,4.0,,
431,ANG MO KIO AVE 10,1.36822021035824,103.852978892068,4.0,1.0,1.0,4.0,5.0,4.0,4.0,3.0,9.0,7.0,2.0,6.0,2.0,3.0,5.0,3.0,3.0,2.0,4.0,3.0,4.0,,1.0,1.0,,2.0,,4.0,2.0,3.0,1.0,1.0,3.0,1.0,
431,TAMPINES ST 41,1.35958483033608,103.950730740317,,7.0,10.0,7.0,8.0,9.0,15.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,1.0,2.0,3.0,5.0,3.0,3.0,1.0,4.0,4.0,1.0,2.0,,2.0,2.0,3.0,2.0,5.0,1.0,3.0,1.0,1.0
431,HOUGANG AVE 6,1.37563298230888,103.893107879251,,,,,3.0,1.0,2.0,,,3.0,1.0,1.0,3.0,,1.0,1.0,,,,,1.0,,2.0,,,,,1.0,,1.0,1.0,1.0,,,
431,JURONG WEST AVE 1,1.35230306526459,103.72463219774,3.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,9.0,12.0,6.0,7.0,7.0,4.0,5.0,,7.0,2.0,4.0,4.0,4.0,2.0,,2.0,1.0,1.0,2.0,2.0,4.0,2.0,3.0,,2.0,1.0,
431,CLEMENTI AVE 3,1.313774387248,103.762535189721,2.0,2.0,2.0,2.0,4.0,3.0,6.0,1.0,5.0,7.0,1.0,5.0,5.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,,2.0,1.0,4.0,,,,1.0,1.0,
431A,YISHUN AVE 1,1.419606824979,103.84728823711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,16.0,4.0,4.0,1.0,
431B,YISHUN AVE 1,1.42033318022592,103.847102448565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,6.0,2.0,2.0,
431C,YISHUN AVE 1,1.42019719250118,103.84650450091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,6.0,1.0,3.0,2.0,
431D,YISHUN AVE 1,1.41996905848374,103.846969476811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,9.0,5.0,4.0,,
432,CHOA CHU KANG AVE 4,1.38464414439205,103.741833630214,,,,,,1.0,,9.0,13.0,5.0,4.0,3.0,4.0,3.0,1.0,6.0,1.0,3.0,3.0,,1.0,2.0,4.0,1.0,,2.0,2.0,,,1.0,1.0,,1.0,2.0,
432,ANG MO KIO AVE 10,1.36830996981354,103.853600305664,3.0,6.0,3.0,4.0,5.0,5.0,6.0,2.0,10.0,4.0,7.0,6.0,3.0,6.0,4.0,2.0,,3.0,3.0,3.0,4.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,4.0,2.0,
432,JURONG WEST ST 42,1.35256372860886,103.723569457588,5.0,2.0,2.0,2.0,8.0,3.0,6.0,7.0,9.0,8.0,7.0,4.0,9.0,3.0,3.0,3.0,,2.0,,,5.0,2.0,3.0,2.0,,1.0,3.0,3.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0
432,TAMPINES ST 41,1.35887571395229,103.950535549557,2.0,2.0,6.0,8.0,6.0,9.0,12.0,8.0,12.0,11.0,5.0,3.0,4.0,7.0,,3.0,6.0,1.0,2.0,5.0,3.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,6.0,2.0,1.0,
432,HOUGANG AVE 6,1.3762474760504,103.8931285136,,,,,1.0,1.0,2.0,4.0,2.0,5.0,1.0,1.0,5.0,,4.0,1.0,1.0,,,1.0,2.0,2.0,1.0,1.0,2.0,,1.0,2.0,1.0,2.0,1.0,1.0,,1.0,
432,CLEMENTI AVE 3,1.31402057628906,103.762740587497,1.0,5.0,2.0,4.0,5.0,3.0,5.0,13.0,16.0,5.0,12.0,5.0,8.0,4.0,5.0,5.0,1.0,4.0,4.0,2.0,1.0,3.0,3.0,,,2.0,3.0,4.0,,,4.0,1.0,5.0,3.0,
432A,YISHUN AVE 1,1.41930728950472,103.847043629046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,13.0,7.0,6.0,3.0,1.0
432A,SENGKANG WEST WAY,1.39475047645337,103.877202311729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,12.0,3.0,14.0,5.0,2.0,1.0
432B,YISHUN AVE 1,1.41909993352846,103.846461812401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,9.0,3.0,5.0,3.0,1.0
432B,SENGKANG WEST WAY,1.39397232900971,103.877135274753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,8.0,7.0,3.0,4.0,5.0,1.0
432C,YISHUN AVE 1,1.41949570230707,103.845973427257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,2.0,2.0,1.0,
432D,YISHUN AVE 1,1.41979516396052,103.846174058788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7.0,2.0,2.0,6.0,
433,YISHUN AVE 6,1.42091180649598,103.847293288083,,,,3.0,11.0,7.0,2.0,14.0,8.0,20.0,10.0,5.0,7.0,2.0,6.0,6.0,4.0,1.0,5.0,7.0,7.0,4.0,3.0,4.0,4.0,2.0,4.0,5.0,3.0,6.0,,2.0,7.0,2.0,2.0
433,CHOA CHU KANG AVE 4,1.3849307833886,103.741771823351,,,,,,,,19.0,8.0,6.0,5.0,5.0,3.0,5.0,2.0,3.0,2.0,1.0,5.0,1.0,2.0,,2.0,2.0,1.0,3.0,,2.0,5.0,2.0,,1.0,5.0,3.0,
433,ANG MO KIO AVE 10,1.36807607638645,103.854353801161,5.0,5.0,6.0,3.0,5.0,4.0,7.0,3.0,10.0,16.0,7.0,5.0,7.0,4.0,5.0,7.0,4.0,5.0,,5.0,4.0,3.0,2.0,1.0,4.0,3.0,7.0,1.0,1.0,7.0,3.0,1.0,2.0,5.0,
433,JURONG WEST ST 42,1.35277984453092,103.722858578257,5.0,5.0,3.0,3.0,8.0,9.0,6.0,11.0,5.0,12.0,9.0,6.0,6.0,11.0,4.0,3.0,3.0,3.0,4.0,1.0,5.0,,2.0,1.0,5.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0
433,HOUGANG AVE 8,1.37614023951396,103.893823744606,,,,,5.0,8.0,9.0,9.0,9.0,10.0,4.0,4.0,6.0,3.0,6.0,,6.0,5.0,2.0,2.0,2.0,,1.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,,1.0,,1.0,
433,CLEMENTI AVE 3,1.31401622298473,103.761827364842,3.0,7.0,6.0,5.0,9.0,3.0,6.0,4.0,10.0,12.0,8.0,11.0,7.0,8.0,6.0,5.0,5.0,,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0
433,TAMPINES ST 43,1.3590405013978,103.951132576329,1.0,2.0,4.0,2.0,3.0,10.0,4.0,5.0,9.0,6.0,8.0,4.0,3.0,6.0,7.0,1.0,4.0,3.0,4.0,7.0,2.0,4.0,3.0,2.0,4.0,1.0,2.0,1.0,2.0,,2.0,2.0,3.0,2.0,
433A,SENGKANG WEST WAY,1.39494947298113,103.877566961287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,13.0,8.0,7.0,2.0,1.0,
433B,SENGKANG WEST WAY,1.39388894272883,103.877494624525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,8.0,10.0,11.0,7.0,4.0,
434,CHOA CHU KANG AVE 4,1.38444682435769,103.74108952188,,,,,1.0,,,13.0,8.0,13.0,4.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,,2.0,,2.0,1.0,4.0,,1.0,3.0,2.0,1.0,2.0,1.0,
434,ANG MO KIO AVE 10,1.36789150691943,103.85345502653,6.0,6.0,3.0,2.0,3.0,7.0,8.0,3.0,8.0,13.0,7.0,5.0,9.0,5.0,2.0,3.0,3.0,3.0,2.0,6.0,8.0,1.0,2.0,,2.0,6.0,7.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0
434,JURONG WEST ST 42,1.35240453284332,103.722709652373,,1.0,2.0,1.0,3.0,,5.0,3.0,7.0,5.0,,4.0,1.0,1.0,2.0,3.0,,1.0,3.0,1.0,4.0,2.0,,3.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,,
434,HOUGANG AVE 8,1.37647221623835,103.893822106133,,,,,6.0,3.0,2.0,1.0,5.0,10.0,5.0,2.0,3.0,5.0,1.0,4.0,1.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,,4.0,3.0,1.0,2.0,
434,CLEMENTI AVE 3,1.31456889716043,103.761612603199,2.0,1.0,6.0,5.0,11.0,6.0,6.0,11.0,14.0,14.0,4.0,2.0,3.0,5.0,2.0,2.0,9.0,2.0,3.0,3.0,8.0,3.0,5.0,2.0,5.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,
434,TAMPINES ST 43,1.35924184234493,103.951613078969,,,5.0,8.0,9.0,10.0,15.0,10.0,10.0,10.0,7.0,11.0,7.0,5.0,2.0,11.0,3.0,5.0,4.0,2.0,10.0,1.0,4.0,2.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,
434A,FERNVALE RD,1.39437366578652,103.876322418463,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,5.0,10.0,5.0,4.0,3.0,3.0,
434B,FERNVALE RD,1.39460960429025,103.876585517065,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,12.0,6.0,11.0,8.0,7.0,5.0,
435,YISHUN AVE 6,1.42133227396906,103.847281046929,,,,5.0,15.0,8.0,9.0,12.0,14.0,9.0,7.0,5.0,5.0,4.0,3.0,8.0,5.0,4.0,6.0,4.0,6.0,3.0,8.0,2.0,1.0,7.0,1.0,1.0,6.0,4.0,1.0,5.0,5.0,3.0,
435,CHOA CHU KANG AVE 4,1.3851387636819,103.741050016887,,,,,,1.0,,14.0,7.0,11.0,4.0,5.0,3.0,1.0,6.0,,2.0,3.0,2.0,3.0,4.0,1.0,3.0,3.0,,2.0,2.0,1.0,,4.0,1.0,3.0,3.0,1.0,
435,JURONG WEST ST 42,1.35211011264931,103.723687896053,,2.0,1.0,,3.0,4.0,4.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,3.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,
435,HOUGANG AVE 8,1.37752800104627,103.89360316857,,,,,2.0,8.0,15.0,5.0,9.0,14.0,5.0,9.0,5.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,6.0,2.0,1.0,3.0,4.0,2.0,3.0,1.0,2.0,,1.0,3.0,4.0,2.0,
435,CLEMENTI AVE 3,1.31456210565183,103.76253024021,7.0,7.0,6.0,7.0,7.0,6.0,7.0,8.0,13.0,5.0,8.0,5.0,4.0,6.0,5.0,3.0,3.0,4.0,2.0,3.0,5.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,5.0,
435,TAMPINES ST 43,1.35976653454887,103.95107341998,,1.0,,3.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,,1.0,2.0,,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,,1.0,,,1.0,,,,,,1.0
435A,FERNVALE RD,1.39339897949591,103.876290547918,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,15.0,11.0,10.0,4.0,5.0,5.0,4.0,1.0
435B,FERNVALE RD,1.39339364366599,103.876644854346,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,10.0,8.0,5.0,6.0,6.0,4.0,
435C,FERNVALE RD,1.39359978788205,103.876912987517,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,8.0,9.0,7.0,9.0,2.0,6.0,
436,CHOA CHU KANG AVE 4,1.38457388014741,103.740368750567,,,,,,,,8.0,10.0,9.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,,1.0,3.0,,,1.0,,,1.0,,2.0,3.0,1.0,,,2.0,2.0,
436,ANG MO KIO AVE 10,1.36734158552808,103.854041064261,1.0,4.0,2.0,4.0,2.0,3.0,6.0,,4.0,10.0,8.0,1.0,5.0,3.0,4.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,,,1.0,2.0,1.0,
436,WOODLANDS ST 41,1.42661624805889,103.774872341652,,,,,,,,,,,,67.0,18.0,4.0,9.0,7.0,6.0,11.0,5.0,10.0,13.0,5.0,8.0,5.0,4.0,6.0,3.0,4.0,6.0,7.0,3.0,3.0,2.0,3.0,1.0
436,FAJAR RD,1.38225913645164,103.770268856173,,,,,,11.0,10.0,9.0,4.0,13.0,6.0,8.0,3.0,4.0,6.0,2.0,3.0,4.0,4.0,3.0,4.0,6.0,6.0,1.0,1.0,5.0,1.0,3.0,,4.0,3.0,3.0,3.0,2.0,
436,HOUGANG AVE 8,1.37720977790327,103.89384563357,,,,,,2.0,8.0,2.0,8.0,5.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,,2.0,1.0,3.0,1.0,1.0,,4.0,1.0,,
436,JURONG WEST AVE 1,1.35208689545169,103.722864957524,6.0,2.0,2.0,4.0,7.0,7.0,5.0,10.0,12.0,13.0,2.0,2.0,1.0,3.0,2.0,5.0,4.0,3.0,4.0,7.0,3.0,4.0,,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,,1.0
436,TAMPINES ST 43,1.35958966573593,103.95159077743,,2.0,5.0,4.0,5.0,15.0,18.0,7.0,9.0,13.0,9.0,5.0,8.0,8.0,9.0,1.0,6.0,1.0,3.0,7.0,5.0,7.0,2.0,3.0,3.0,2.0,5.0,1.0,2.0,,5.0,4.0,2.0,5.0,1.0
436A,FERNVALE RD,1.39283366746,103.876517997854,,,,,,,,,,,,,,,,,,,,,,,1.0,18.0,8.0,3.0,5.0,11.0,2.0,3.0,8.0,5.0,2.0,4.0,1.0
436B,FERNVALE RD,1.39287835979952,103.876975719617,,,,,,,,,,,,,,,,,,,,,,2.0,,15.0,4.0,4.0,7.0,8.0,5.0,2.0,2.0,2.0,4.0,3.0,
436C,FERNVALE RD,1.39231468377273,103.876970188022,,,,,,,,,,,,,,,,,,,,,,,2.0,14.0,2.0,5.0,11.0,7.0,4.0,2.0,2.0,6.0,11.0,5.0,1.0
436D,FERNVALE RD,1.39217874406582,103.876627568951,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,4.0,3.0,5.0,5.0,2.0,3.0,3.0,,,1.0,1.0
437,YISHUN AVE 6,1.42168752611675,103.84756072452,,,,4.0,6.0,10.0,12.0,10.0,12.0,12.0,11.0,8.0,6.0,7.0,5.0,2.0,6.0,6.0,4.0,5.0,7.0,2.0,2.0,2.0,3.0,3.0,2.0,6.0,,4.0,4.0,3.0,5.0,4.0,
437,CHOA CHU KANG AVE 4,1.38410980069156,103.740645540511,,,,,,,,12.0,9.0,6.0,4.0,3.0,2.0,1.0,,1.0,2.0,3.0,,1.0,5.0,3.0,,1.0,,,,,2.0,7.0,4.0,2.0,1.0,3.0,
437,ANG MO KIO AVE 10,1.36720027552415,103.853247443819,4.0,,2.0,,7.0,4.0,2.0,4.0,5.0,7.0,7.0,7.0,6.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,3.0,2.0,6.0,1.0,5.0,
437,WOODLANDS ST 41,1.42698226303346,103.774692737623,,,,,,,,,,,,54.0,14.0,6.0,6.0,5.0,9.0,6.0,10.0,7.0,19.0,2.0,5.0,2.0,,6.0,5.0,4.0,,8.0,4.0,5.0,2.0,4.0,
437,FAJAR RD,1.38250957258768,103.769548068869,,,,,,,,,,,2.0,16.0,5.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,2.0,1.0,1.0,2.0,,4.0,1.0,,,4.0,2.0,
437,HOUGANG AVE 8,1.37720415098474,103.893277823347,,,,,,3.0,10.0,4.0,7.0,6.0,6.0,5.0,2.0,3.0,,3.0,1.0,3.0,1.0,2.0,2.0,1.0,,1.0,,,1.0,,1.0,2.0,1.0,3.0,1.0,,1.0
437,JURONG WEST AVE 1,1.35157134078568,103.723964571541,6.0,3.0,1.0,4.0,9.0,7.0,7.0,9.0,17.0,12.0,3.0,5.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,5.0,,2.0,4.0,1.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,6.0,2.0,
437,TAMPINES ST 43,1.35996624539327,103.951587758584,,2.0,3.0,5.0,6.0,10.0,8.0,12.0,9.0,19.0,12.0,5.0,7.0,6.0,4.0,6.0,4.0,2.0,5.0,4.0,4.0,6.0,2.0,3.0,4.0,1.0,4.0,3.0,2.0,1.0,3.0,6.0,1.0,2.0,1.0
438,CHOA CHU KANG AVE 4,1.3842731300879,103.739864729553,,,,,,,,17.0,11.0,7.0,4.0,3.0,8.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,,3.0,,2.0,,5.0,1.0,3.0,1.0,1.0,1.0,,4.0,
